-1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 
-1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 
-1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 
-1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 
-1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 
-1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 
-1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 
-1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 
-1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 
-1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 
-1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 
-1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 
-1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 
-1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 
-12.758265605408392 7.380136184654356 58.68445551055372 -10.662368503149818 5.30191582503615 57.330142153104205 -9.78968863060786 3.415590673580768 55.85337601030098 -8.96600137679151 2.0697783046320057 55.00792603016087 -8.899091817401247 1.2921612764149806 55.220652493503266 -14.90268163640614 -0.12393003379992575 56.77126196580169 -16.70110649576873 -2.8010802485208304 55.36526095467308 -17.794416375449064 -3.434640508956495 52.58335424318236 -18.431397947725706 -3.3352365985328323 49.611374102882785 -17.117496673198783 1.0674718298491204 56.73358677855845 -20.18177818762823 -1.2023274526805832 55.489852396779625 -21.642990966006874 -1.699685979727814 52.67976172346932 -22.35121673712331 -1.4464843755802725 49.64462977152949 -18.433620451529325 2.9255800791841664 56.77110255265825 -22.019765292675842 1.5561480108459922 55.221984130172885 -23.734100417333767 1.2993668842880106 52.48436264014945 -24.426457918260358 1.4686235840577586 49.89985254668654 -19.123017683748632 5.031011256838014 56.70564025043972 -22.061445862530245 4.6647322477902895 55.584364922833046 -23.6322191278663 4.581312241353785 54.124900998660735 -24.607397216606774 4.690252215108703 52.41434443664151 
-12.006308438255385 7.555942189493863 61.39580647992163 -10.577171921013681 5.350437016015719 59.47230908967939 -10.288021713844428 3.3986287655686698 57.598899566214364 -10.429649590382555 1.927650141430275 55.81375431400187 -10.059313742104804 0.3758228437945279 56.29263835153065 -16.679438975630156 -0.18638166097285747 56.567587333751035 -18.381176188909624 -2.7778322407054135 55.41378890317122 -19.41657525779198 -3.389669488323208 52.80869499131634 -19.986897585558115 -3.0809214893930865 50.00122150900848 -18.721765200845315 0.9419920238547909 56.85400832377255 -21.588596799092045 -1.1499431370059563 56.15423445650175 -22.751122698285652 -1.622181695203285 53.41117146601819 -23.300929851192194 -1.3036168236098424 50.54734432549677 -19.871533313628124 2.6689248576168336 57.2953678303413 -22.871328368663967 1.3635922390803998 56.84973591876393 -24.035939656830212 1.0431282971230704 54.47560043694102 -24.47531614242764 1.3088051761933293 51.88845102086358 -20.288219730661574 4.803682181774773 57.88548965658689 -23.003472973289043 4.366004905655894 57.383578612696446 -24.42012394733254 4.135018486324226 55.831401625625645 -25.270177322586832 4.175560544093903 53.88244370223258 
-12.908159908178902 7.548188038142571 59.82603683409525 -11.38819890937161 5.386636881627103 58.01167378078126 -11.28717671364988 3.111902496653344 55.84581762724954 -12.95492280295327 2.044120335092289 52.56726818427757 -14.430162969530162 1.5071036584856201 49.67257553052007 -16.941183059052417 -0.19860993840616206 55.487379145571346 -18.337269635634765 -2.6639195238930853 54.39329060234254 -19.043737522781772 -3.3294018342327676 52.24405333940279 -19.519081622718126 -3.221824671617693 49.692147246687945 -19.137676850774735 0.7068591238660422 55.63021931884936 -21.780638980428016 -1.3580953087256058 54.5422274398524 -22.874745755501472 -1.9645442830637656 52.28047273274202 -23.472154179452062 -1.7460383037510108 49.72082829132497 -20.289808730835386 2.2408333012659396 56.11152100447337 -23.036672923243305 0.9102478179918337 55.189478910459634 -24.218873735128078 0.5575833343538541 53.36728832062054 -24.865358540153917 0.7514363970689651 51.1660215751098 -20.631206244498802 4.208731650441576 56.8979564406105 -23.21750174583644 3.715764364331388 56.35496928707741 -24.43580710565019 3.563311804600309 55.11778318088975 -25.25327830568664 3.6124332727531834 53.487714699833056 
-13.112694181956845 7.914863747952654 58.8776479647932 -11.748044702900987 5.812486907678199 56.455758255522184 -11.551323888799079 3.544033375080685 54.25767002884936 -13.02438109407811 2.3614013791499153 51.191927440553265 -14.439753597815127 1.541944754196603 48.172206085895084 -16.848751237217186 0.11627679856158779 54.253484599299924 -18.134983029327433 -2.41719027587624 53.03770524298689 -18.658648258208622 -3.012198877838185 51.09137211418034 -18.72645696311083 -2.9296536354516722 49.022752954755056 -18.89197639664966 0.9928637936775868 54.675403578387865 -21.17837864454359 -1.2682592176543388 54.020020044065234 -22.046537823891303 -1.815144038097607 52.0114078639622 -22.270747324145187 -1.5971619597664328 49.81636775687042 -20.01542896486332 2.4511327756241017 55.24718082864437 -22.498092122597786 0.9760170501884734 54.58842278803687 -23.45012490928272 0.6757051824993884 53.0348313570051 -23.770777581185914 0.8889084879167779 51.337389341807096 -20.461761516647854 4.3561241888139985 55.893120486407284 -22.767379711018314 3.7722251878450437 55.34819240139826 -23.84051810948911 3.5893468961543986 54.55298003593635 -24.44494419764588 3.6626225921113207 53.48832955470873 
-13.348411732825033 8.323980471616949 58.05785932670262 -11.999971956049137 6.398076756874311 55.72063127034594 -11.739001309459024 4.225834166179569 53.402957060253364 -12.787152086550174 2.940114411808264 50.71978149425666 -14.086468139810146 1.9268845008879203 47.954560457482096 -16.799605889273742 0.6239943524728089 53.43916271698108 -17.849840498879654 -1.970789353144853 52.104543099380116 -18.35778173239158 -2.496481850391989 50.188533455108846 -18.468956590109762 -2.0567377143870686 48.17168253425848 -18.808384179832984 1.380433123814436 53.92757371401983 -20.958402188012847 -0.9645278342700856 53.18689824981857 -21.68032876883973 -1.4759172118768824 51.20136514818326 -21.771258285906917 -0.9564627541150136 49.09590475014207 -19.981331466843443 2.852355399995568 54.57266559210395 -22.354263833119596 1.202036567244168 53.971610910972686 -23.2009073217562 0.8623627537772149 52.294353598617484 -23.323442981321694 1.2571302071433914 50.56199248416151 -20.540060808410217 4.756694887152663 55.31935625540949 -22.866036329896758 4.009179750669411 55.00780799783879 -23.809397936028176 3.7429930726357794 54.110115439647544 -24.226770713339867 3.849053977994186 52.93801653536235 
-13.524608243310748 8.438243899078659 57.5000102923714 -11.985971745801427 6.468622351032457 55.46102249589279 -11.522126406996692 4.328038973497787 53.26055247003304 -12.154113127704674 2.9519529192620992 50.87739557597468 -13.377020970796455 1.8042829079468947 48.07289941912522 -16.38391427219351 0.7704788462180245 53.07755242293026 -17.46106818468646 -1.8966070787849958 52.17457178252621 -17.967109878847147 -2.413763138804836 50.116470380993 -18.140660736164087 -2.058697700529463 47.93302583821265 -18.335535511338982 1.489918855704995 53.599680889036186 -20.519107124403494 -1.0052309113590423 52.938395107140195 -21.233885975332292 -1.3925154424278563 50.696613371787265 -21.5321453893927 -0.8955472836390719 48.292486729337234 -19.57605602489756 2.8947743609803918 54.14242999486836 -21.920928329418423 1.0588777984344013 53.64370541367324 -22.728465707254642 0.7650334082783792 51.5783222198926 -23.00086654342601 1.1361145624860038 49.42340542733544 -20.309446974012182 4.704247904639577 54.75139570369552 -22.565514721396298 3.6932543332108363 54.62135048011232 -23.429400689516253 3.4772617578525598 53.32394352765125 -23.825505510008238 3.63739829061867 51.652631848525424 
-13.343659375759282 8.135755878603096 56.46782092518428 -11.827931352097766 6.29171630510465 54.505273317604306 -11.330373479187953 4.120924934580956 52.28792978413642 -11.942401144850983 2.7275930164572983 49.7868556774809 -12.995724601318274 1.5125228399142223 47.171977926986024 -15.938350062105684 0.5035254642556928 52.28129935526393 -16.93577207304519 -2.3166513466417005 51.023783081422984 -17.385682138252967 -2.7268447996004395 48.6812294417433 -17.530034741009672 -2.222517857873739 46.46612349159877 -17.915871549904512 1.135723405723373 52.618208272377956 -19.8920405725477 -1.4523413912964733 51.79083108196357 -20.584438378397632 -1.750186558481646 49.327916814292294 -20.924683435006582 -1.1531688989521172 47.0408997533306 -19.205771418922964 2.46598871781331 53.12735425634093 -21.415046622874236 0.5129682354959708 52.63466685173561 -22.041001091347216 0.3453057114497622 50.14436267824369 -22.209152386946883 0.7858683942191087 47.92289716275913 -19.95455396683727 4.249123141695917 53.77035754400216 -22.061484631686064 3.3308427844238366 53.38306234528101 -22.736322713749907 3.2694500192376412 51.778271747112825 -23.061075193795695 3.5372501553057067 50.160930605959265 
-13.00341368778406 7.647108591429568 55.631554202528896 -11.605157267697333 5.975848640325207 53.820137612863796 -11.221774060108283 3.9650802996545913 51.478821554362106 -11.840897380553656 2.868727780157239 49.07200923341087 -13.369559446285178 1.7446768472330039 48.070541928008325 -15.609335801986447 0.1667775032339328 51.4987492978185 -16.842945834788235 -2.7163398736990727 50.624262234773866 -17.06475589027767 -2.8188376945215947 47.94266682685051 -17.040848610407238 -1.9581249933046447 45.98619884676429 -17.519733271751637 0.9264341186998034 51.74054336353297 -19.74085365234079 -2.0617724511049196 51.24738297979808 -19.944878484218805 -1.866700615822542 48.01170018489477 -19.978267478586726 -0.6974185134345752 45.79434628799903 -18.82402186560882 2.2614642344406284 52.23359230515477 -21.132354503354655 0.0069853695813503385 51.72120984605395 -21.451365256419457 0.15958298738726068 48.696731609567266 -21.475053015140055 1.0778177465739052 46.76077487419073 -19.59120626015507 4.008330433487386 52.95373139032382 -21.753691273355603 2.719818618452785 52.40989208934222 -22.168685451606283 2.5952762724869816 50.18592031571389 -22.25059248429069 3.060103486710156 48.386130185727644 
-13.07137832656083 7.1297253205517785 56.011576990107 -11.438492742675589 5.6459062470925865 54.182713295532295 -10.834519176966797 3.290765786612959 51.992621134404 -11.72809970500104 1.917045263341997 49.99472132076797 -13.59545287667692 1.2703852326373735 50.51805164741263 -15.353525754717614 -0.6114587774329756 51.72609519604872 -16.468460475460144 -3.5739138769606402 50.785408196051925 -16.60898810524833 -2.8661706060946233 48.35449757399311 -16.71290604728089 -1.4325927313166096 47.21744810134638 -17.25267636055048 0.27794560686389425 51.99537406020397 -19.372619412653002 -2.9203728712387225 51.43323698295416 -19.41867132617285 -1.9306166244828065 48.12346662222408 -19.551702717632846 -0.4134831464471173 46.385006916312406 -18.592698592081984 1.5283507694614962 52.48171205664956 -20.778371642326963 -0.9806273929561896 51.655314708308566 -20.81825635525928 -0.004487180067342305 48.16919829788987 -20.862603478981676 1.352291328937025 46.3579747183768 -19.449985301106068 3.136969703567583 53.296195332102975 -21.364020172851944 1.4273448088250817 51.910576847361305 -21.447466529604586 1.86634915313421 49.35053848665397 -21.493966425435477 2.8163281459088263 47.78433614459052 
-12.6044167328601 7.319308331203548 58.44569706850772 -10.952112939442584 5.262079839054119 56.49604368540127 -10.541420301501972 2.1208279525684737 54.345080940318454 -11.992930991073994 0.11572908610535083 54.13587395892986 -14.14038586041777 -0.6638070739698214 55.03956271671147 -15.110994129016657 -1.8974084792851602 54.03030478066622 -15.785384626690222 -3.759153537161531 51.79279438873321 -16.16589215544825 -1.9012992706425365 50.27314169960623 -16.45958290510934 -0.788549098897187 50.320408801188705 -17.190354166954133 -0.9665000863528124 54.26268071485934 -18.189497054479673 -1.8734729285741842 51.16473456249534 -18.60988992841507 0.10372485786348491 49.10357681291299 -19.085545492731598 0.8355608807943965 48.96406194206057 -18.499257381321538 0.49989591923905285 54.44411779574427 -19.509878072121314 0.35709450674250215 51.034817275081785 -19.866324726894614 2.061918179836687 48.68643837576207 -20.224078268272024 2.6451992661600885 48.565704425242465 -19.167055017487748 2.277924851632206 54.708405770215364 -19.993516355887056 2.4391927034341223 50.99157852330078 -20.259380710263912 3.5915783094369447 49.12260329606046 -20.66445402909048 3.997410593304773 48.97465065735645 
-12.322322402914383 6.763838093638371 59.034254586097084 -10.462929828672372 4.559703091128415 57.419989799748905 -10.17062880136218 1.770770186825024 55.33080722778812 -12.153802208240636 0.4866231113993186 53.11273717626537 -14.666205226968527 0.06251798081844369 52.553225441754336 -14.408686884999407 -2.518081381246336 54.83875732865905 -15.351081470281056 -4.179578350372704 52.48220810436825 -15.462587700725631 -2.719849187514064 50.97777551490506 -15.138839240894129 -1.3734151843528988 51.20519013215063 -16.60627197873529 -1.7227139037006163 55.13958143738825 -17.867345392884086 -2.630667066903104 52.02310337299499 -17.89691853095213 -1.0057650793558013 50.12615819470275 -17.47445265865295 -0.06241030371382069 50.50272752222412 -18.047711143000104 -0.3388415271218513 55.528654212194134 -19.220980688186042 -0.43383978875127477 51.79486989145063 -19.315654472643846 0.9543383218330488 49.86590115883325 -18.921624433778316 1.6449887389540374 50.3868437055273 -18.872782595452513 1.4574552445504765 55.77134610742688 -19.65551487862779 1.9561173814280592 51.83191550364298 -19.876068585813506 2.8215241436804854 50.26827822560798 -19.877772462495535 3.1436686655003987 50.66056957118993 
